,Unnamed: 0,Date/Time,Day,Hour,RT Price $/MW,DA Price $/MW,Gas Price $/mmBtu,Gas Basis $/mmBtu,Load ,Temperature °F,Wind Speed MPH,RT Heat Rate ,DA Heat Rate ,Return $,Return $/MW,Return %,Cum. Return $,Dates,Time,Year,Month,Date,DateAPIFormat,Sunrise,Sunset,Day_Length,dateJoinFormat,date_time,wind_gust_set_1,weather_condition_set_1d,pressure_set_1d,wind_direction_set_1,relative_humidity_set_1,wind_speed_set_1,peak_wind_speed_set_1,air_temp_set_1
1082,2550,2023-02-14 10:00:00,14,10,-3.7625,-5.41,2.4,0.0,15032.25,46.0,40.3,-1.567708333,-2.254166667,1.6475,1.6475,-0.304528651,-38759.01,2023-02-14,10:00:00,2023,2,02/1/223,20230214,2023-02-14 06:47:05-08:00,2023-02-15T01:44:34+00:00,39449,02/14/2023 10:00:00,2023-02-14 10:00:00-08:00,20.578,,87216.14,320.0,37.97,16.462,,13.0
1083,2553,2022-04-09 17:00:00,9,17,-3.755,3.94,6.3,0.0,14407.55,86.0,19.6,-0.596031746,0.625396825,-7.695,-7.695,-1.953045685,-7889.48,2022-04-09,17:00:00,2022,4,04/0/222,20220409,2022-04-09 06:35:45-07:00,2022-04-10T02:30:37+00:00,46492,04/09/2022 17:00:00,2022-04-09 17:00:00-07:00,,,88017.37,240.0,4.66,10.803,,28.0
1084,2557,2022-05-27 11:00:00,27,11,-3.7325,54.69,9.07,0.0,15676.61,80.1,24.2,-0.411521499,6.029768467,-58.4225,-58.4225,-1.068248309,-18322.07,2022-05-27,11:00:00,2022,5,05/2/222,20220527,2022-05-27 05:49:18-07:00,2022-05-28T03:08:30+00:00,51552,05/27/2022 11:00:00,2022-05-27 11:00:00-07:00,19.034,,89204.39,200.0,22.35,13.376,,31.0
1085,2559,2022-05-30 01:00:00,30,1,-3.73,1.65,8.27,0.0,16385.91,73.0,15.0,-0.451027811,0.199516324,-5.38,-5.38,-3.260606061,-19415.6625,2022-05-30,01:00:00,2022,5,05/3/222,20220530,2022-05-30 05:48:06-07:00,2022-05-31T03:10:29+00:00,51743,05/30/2022 01:00:00,2022-05-30 01:00:00-07:00,,,87601.92,200.0,21.79,8.746,,23.0
1086,2561,2022-11-25 00:00:00,25,24,-3.7225,-3.27,6.46,0.0,11942.58,35.1,10.4,-0.57623839,-0.50619195,-0.4525,-0.4525,0.138379205,-26453.835,2022-11-25,00:00:00,2022,11,11/2/222,20221125,2022-11-25 06:44:37-08:00,2022-11-26T00:52:55+00:00,36498,11/25/2022 00:00:00,2022-11-25 00:00:00-08:00,,,90005.63,10.0,74.6,6.688,,1.0
1087,2564,2022-12-30 22:00:00,30,22,-3.7125,13.41,3.7,0.0,14220.71,43.0,16.1,-1.003378378,3.624324324,-17.1225,-17.1225,-1.276845638,-35810.5625,2022-12-30,22:00:00,2022,12,12/3/222,20221230,2022-12-30 07:07:43-08:00,2022-12-31T01:00:58+00:00,35595,12/30/2022 22:00:00,2022-12-30 22:00:00-08:00,,,88373.48,230.0,60.51,6.173,,5.0
1088,2570,2023-02-11 22:00:00,11,22,-3.695,14.27,2.37,0.0,16189.18,39.9,11.5,-1.55907173,6.021097046,-17.965,-17.965,-1.258934828,-38533.315,2023-02-11,22:00:00,2023,2,02/1/223,20230211,2023-02-11 06:50:08-08:00,2023-02-12T01:41:39+00:00,39091,02/11/2023 22:00:00,2023-02-11 22:00:00-08:00,,,89263.74,210.0,37.45,5.144,,2.0
1089,2571,2023-02-07 00:00:00,7,24,-3.6925,-0.02,2.4,0.21,12433.06,37.9,25.3,-1.538541667,-0.008333333,-3.6725,-3.6725,183.625,-38606.9375,2023-02-07,00:00:00,2023,2,02/0/223,20230207,2023-02-07 06:53:54-08:00,2023-02-08T01:37:41+00:00,38627,02/07/2023 00:00:00,2023-02-07 00:00:00-08:00,10.803,,89204.39,360.0,69.43,8.231,,2.0
1090,2572,2023-02-11 21:00:00,11,21,-3.69,16.56,2.37,0.0,16068.52,43.0,18.4,-1.556962025,6.987341772,-20.25,-20.25,-1.222826087,-38515.35,2023-02-11,21:00:00,2023,2,02/1/223,20230211,2023-02-11 06:50:08-08:00,2023-02-12T01:41:39+00:00,39091,02/11/2023 21:00:00,2023-02-11 21:00:00-08:00,,,89293.42,210.0,32.51,7.202,,4.0
1091,2574,2022-05-20 05:00:00,20,5,-3.685,14.36,8.17,0.0,14853.47,75.0,19.6,-0.451040392,1.757649939,-18.045,-18.045,-1.256615599,-17143.0625,2022-05-20,05:00:00,2022,5,05/2/222,20220520,2022-05-20 05:53:01-07:00,2022-05-21T03:03:29+00:00,51028,05/20/2022 05:00:00,2022-05-20 05:00:00-07:00,12.861,,87869.0,360.0,57.78,10.289,,11.0
1092,2575,2022-11-28 12:00:00,28,12,-3.68,-3.28,6.46,0.0,15013.62,63.0,27.6,-0.569659443,-0.507739938,-0.4,-0.4,0.12195122,-26254.8875,2022-11-28,12:00:00,2022,11,11/2/222,20221128,2022-11-28 06:47:23-08:00,2022-11-29T00:52:06+00:00,36283,11/28/2022 12:00:00,2022-11-28 12:00:00-08:00,,,87928.35,240.0,17.31,8.231,,17.0
1093,2576,2023-02-11 20:00:00,11,20,-3.6675,17.12,2.37,0.0,15853.16,45.0,15.0,-1.547468354,7.223628692,-20.7875,-20.7875,-1.214223131,-38495.1,2023-02-11,20:00:00,2023,2,02/1/223,20230211,2023-02-11 06:50:08-08:00,2023-02-12T01:41:39+00:00,39091,02/11/2023 20:00:00,2023-02-11 20:00:00-08:00,,,89323.09,210.0,32.51,5.144,,4.0
1094,2578,2022-10-27 12:00:00,27,12,-3.66,0.11,5.26,0.0,13585.65,60.1,15.0,-0.69581749,0.020912548,-3.77,-3.77,-34.27272727,-24756.62,2022-10-27,12:00:00,2022,10,10/2/222,20221027,2022-10-27 07:17:04-07:00,2022-10-28T01:14:00+00:00,39416,10/27/2022 12:00:00,2022-10-27 12:00:00-07:00,9.774,,88403.15,190.0,42.32,6.173,,18.0
1095,2581,2022-12-25 16:00:00,25,16,-3.655,30.67,6.56,0.0,14584.25,57.0,20.7,-0.557164634,4.675304878,-34.325,-34.325,-1.119171829,-34299.455,2022-12-25,16:00:00,2022,12,12/2/222,20221225,2022-12-25 07:06:08-08:00,2022-12-26T00:57:40+00:00,35492,12/25/2022 16:00:00,2022-12-25 16:00:00-08:00,,,89085.69,250.0,29.79,4.63,,11.0
1096,2583,2022-04-10 02:00:00,10,2,-3.6425,-1.61,6.3,0.0,10986.95,59.0,19.6,-0.578174603,-0.255555556,-2.0325,-2.0325,1.26242236,-8035.7125,2022-04-10,02:00:00,2022,4,04/1/222,20220410,2022-04-10 06:34:25-07:00,2022-04-11T02:31:25+00:00,46620,04/10/2022 02:00:00,2022-04-10 02:00:00-07:00,,,87809.65,200.0,19.66,9.26,,15.0
1097,2584,2022-12-27 16:00:00,27,16,-3.64,1.7,6.56,0.0,16849.25,68.0,25.3,-0.554878049,0.259146341,-5.34,-5.34,-3.141176471,-35043.5575,2022-12-27,16:00:00,2022,12,12/2/222,20221227,2022-12-27 07:06:52-08:00,2022-12-28T00:58:55+00:00,35523,12/27/2022 16:00:00,2022-12-27 16:00:00-08:00,,,88136.08,210.0,28.48,8.231,,14.0
1098,2586,2023-03-03 06:00:00,3,6,-3.6375,15.1,2.68,0.0,12114.67,32.0,15.0,-1.357276119,5.634328358,-18.7375,-18.7375,-1.24089404,-38469.79,2023-03-03,06:00:00,2023,3,03/0/223,20230303,2023-03-03 06:26:57-08:00,2023-03-04T02:00:13+00:00,41596,03/03/2023 06:00:00,2023-03-03 06:00:00-08:00,,,88225.1,280.0,86.48,2.058,,1.0
1099,2587,2023-02-26 11:00:00,26,11,-3.63,-3.17,2.35,0.0,14495.32,60.1,20.7,-1.544680851,-1.34893617,-0.46,-0.46,0.14511041,-37780.63,2023-02-26,11:00:00,2023,2,02/2/223,20230226,2023-02-26 06:33:18-08:00,2023-02-27T01:55:46+00:00,40948,02/26/2023 11:00:00,2023-02-26 11:00:00-08:00,14.919,,87958.02,180.0,52.83,10.803,,21.0
1100,2589,2023-01-15 03:00:00,15,3,-3.625,-1.11,3.44,0.0,13185.63,46.9,13.8,-1.05377907,-0.322674419,-2.515,-2.515,2.265765766,-37389.735,2023-01-15,03:00:00,2023,1,01/1/223,20230115,2023-01-15 07:07:37-08:00,2023-01-16T01:14:39+00:00,36422,01/15/2023 03:00:00,2023-01-15 03:00:00-08:00,,,88136.08,210.0,38.71,6.173,,6.0
1101,2591,2023-02-26 16:00:00,26,16,-3.6225,-1.73,2.35,0.0,13365.72,73.0,44.9,-1.541489362,-0.736170213,-1.8925,-1.8925,1.093930636,-37839.785,2023-02-26,16:00:00,2023,2,02/2/223,20230226,2023-02-26 06:33:18-08:00,2023-02-27T01:55:46+00:00,40948,02/26/2023 16:00:00,2023-02-26 16:00:00-08:00,21.092,haze,87394.19,270.0,26.99,14.919,,16.0
1102,2593,2023-03-05 20:00:00,5,20,-3.6175,13.02,2.67,0.0,14600.57,64.9,13.8,-1.354868914,4.876404494,-16.6375,-16.6375,-1.277841782,-38634.5475,2023-03-05,20:00:00,2023,3,03/0/223,20230305,2023-03-05 06:24:20-08:00,2023-03-06T02:01:57+00:00,41857,03/05/2023 20:00:00,2023-03-05 20:00:00-08:00,,,88640.56,220.0,20.15,5.659,,11.0
1103,2594,2023-02-04 16:00:00,4,16,-3.615,8.51,2.4,0.0,14119.57,66.0,6.9,-1.50625,3.545833333,-12.125,-12.125,-1.42479436,-38137.0675,2023-02-04,16:00:00,2023,2,02/0/223,20230204,2023-02-04 06:56:30-08:00,2023-02-05T01:34:41+00:00,38291,02/04/2023 16:00:00,2023-02-04 16:00:00-08:00,,,89204.39,340.0,13.66,3.087,,17.0
1104,2595,2022-05-19 23:00:00,19,23,-3.61,34.94,8.45,0.0,20619.01,77.0,13.8,-0.427218935,4.134911243,-38.55,-38.55,-1.103319977,-17027.48,2022-05-19,23:00:00,2022,5,05/1/222,20220519,2022-05-19 05:53:39-07:00,2022-05-20T03:02:44+00:00,50945,05/19/2022 23:00:00,2022-05-19 23:00:00-07:00,10.803,,87483.22,230.0,10.59,8.231,,25.0
1105,2596,2022-10-27 10:00:00,27,10,-3.61,0.11,5.26,0.0,13703.53,48.0,13.8,-0.686311787,0.020912548,-3.72,-3.72,-33.81818182,-24748.9675,2022-10-27,10:00:00,2022,10,10/2/222,20221027,2022-10-27 07:17:04-07:00,2022-10-28T01:14:00+00:00,39416,10/27/2022 10:00:00,2022-10-27 10:00:00-07:00,,,88492.18,200.0,54.89,5.659,,15.0
1106,2597,2022-03-30 12:00:00,30,12,-3.6075,3.03,5.31,0.0,13793.86,44.1,28.8,-0.679378531,0.570621469,-6.6375,-6.6375,-2.190594059,-6245.9575,2022-03-30,12:00:00,2022,3,03/3/222,20220330,2022-03-30 06:49:27-07:00,2022-03-31T02:22:40+00:00,45193,03/30/2022 12:00:00,2022-03-30 12:00:00-07:00,11.832,,88343.8,350.0,25.24,8.231,,10.0
1107,2600,2022-12-05 20:00:00,5,20,-3.595,16.09,4.82,0.0,15860.97,62.1,18.4,-0.745850622,3.338174274,-19.685,-19.685,-1.223430702,-26958.3225,2022-12-05,20:00:00,2022,12,12/0/222,20221205,2022-12-05 06:53:30-08:00,2022-12-06T00:51:21+00:00,35871,12/05/2022 20:00:00,2022-12-05 20:00:00-08:00,12.861,,88373.48,260.0,44.2,8.746,,14.0
1108,2601,2023-01-15 02:00:00,15,2,-3.59,-0.95,3.44,0.0,13455.55,48.0,17.3,-1.043604651,-0.276162791,-2.64,-2.64,2.778947368,-37387.22,2023-01-15,02:00:00,2023,1,01/1/223,20230115,2023-01-15 07:07:37-08:00,2023-01-16T01:14:39+00:00,36422,01/15/2023 02:00:00,2023-01-15 02:00:00-08:00,,,88225.1,240.0,33.75,5.659,,8.0
1109,2605,2023-01-12 03:00:00,12,3,-3.575,3.38,3.35,0.0,10932.21,35.1,19.6,-1.067164179,1.008955224,-6.955,-6.955,-2.057692308,-36773.67,2023-01-12,03:00:00,2023,1,01/1/223,20230112,2023-01-12 07:08:15-08:00,2023-01-13T01:11:49+00:00,36214,01/12/2023 03:00:00,2023-01-12 03:00:00-08:00,,,89738.55,330.0,80.34,5.659,,1.0
1110,2607,2022-03-20 04:00:00,20,4,-3.565,-0.36,4.87,0.0,10498.33,48.9,16.1,-0.732032854,-0.073921971,-3.205,-3.205,8.902777778,-6189.6325,2022-03-20,04:00:00,2022,3,03/2/222,20220320,2022-03-20 07:03:28-07:00,2022-03-21T02:14:39+00:00,43871,03/20/2022 04:00:00,2022-03-20 04:00:00-07:00,,,89056.01,210.0,36.44,5.659,,8.0
1111,2609,2022-11-06 03:00:00,6,3,-3.55,-5.99,3.94,0.0,10478.98,52.0,8.1,-0.901015228,-1.520304569,2.44,2.44,-0.407345576,-24844.0525,2022-11-06,03:00:00,2022,11,11/0/222,20221106,2022-11-06 06:26:23-08:00,2022-11-07T01:04:17+00:00,38274,11/06/2022 03:00:00,2022-11-06 03:00:00-08:00,,,88314.13,300.0,49.51,4.116,,9.0
1112,2611,2023-01-26 20:00:00,26,20,-3.545,15.73,3.08,0.0,17573.82,33.1,12.7,-1.150974026,5.107142857,-19.275,-19.275,-1.225365544,-38127.035,2023-01-26,20:00:00,2023,1,01/2/223,20230126,2023-01-26 07:02:54-08:00,2023-01-27T01:25:34+00:00,37360,01/26/2023 20:00:00,2023-01-26 20:00:00-08:00,,,89471.47,210.0,68.56,5.659,,-2.0
1113,2616,2023-02-15 18:00:00,15,18,-3.525,-7.81,2.43,0.0,14482.86,28.9,20.7,-1.450617284,-3.21399177,4.285,4.285,-0.54865557,-38507.68,2023-02-15,18:00:00,2023,2,02/1/223,20230215,2023-02-15 06:46:02-08:00,2023-02-16T01:45:32+00:00,39570,02/15/2023 18:00:00,2023-02-15 18:00:00-08:00,14.919,,88937.31,340.0,85.93,11.318,,-4.0
1114,2617,2022-04-15 10:00:00,15,10,-3.5175,-1.69,6.93,0.0,13138.84,68.0,15.0,-0.507575758,-0.243867244,-1.8275,-1.8275,1.081360947,-9248.2725,2022-04-15,10:00:00,2022,4,04/1/222,20220415,2022-04-15 06:27:53-07:00,2022-04-16T02:35:26+00:00,47253,04/15/2022 10:00:00,2022-04-15 10:00:00-07:00,,,88492.18,260.0,7.88,11.318,,26.0
1115,2618,2022-12-31 01:00:00,31,1,-3.51,12.95,3.7,0.0,12638.82,37.9,12.7,-0.948648649,3.5,-16.46,-16.46,-1.271042471,-35856.3675,2022-12-31,01:00:00,2022,12,12/3/222,20221231,2022-12-31 07:07:57-08:00,2023-01-01T01:01:42+00:00,35625,12/31/2022 01:00:00,2022-12-31 01:00:00-08:00,,,88195.43,220.0,69.64,5.659,,3.0
1116,2620,2023-01-15 01:00:00,15,1,-3.505,0.0,3.44,0.0,13669.77,45.0,11.5,-1.018895349,0.0,-3.505,-3.505,#NAME?,-37384.58,2023-01-15,01:00:00,2023,1,01/1/223,20230115,2023-01-15 07:07:37-08:00,2023-01-16T01:14:39+00:00,36422,01/15/2023 01:00:00,2023-01-15 01:00:00-08:00,,,88254.78,230.0,31.54,5.659,,9.0
1117,2621,2023-02-04 14:00:00,4,14,-3.47,5.04,2.4,0.0,15488.16,66.0,17.3,-1.445833333,2.1,-8.51,-8.51,-1.688492063,-38115.9375,2023-02-04,14:00:00,2023,2,02/0/223,20230204,2023-02-04 06:56:30-08:00,2023-02-05T01:34:41+00:00,38291,02/04/2023 14:00:00,2023-02-04 14:00:00-08:00,,,89056.01,310.0,12.05,3.087,,19.0
1118,2622,2023-02-10 00:00:00,10,24,-3.4675,9.29,2.42,0.02,14017.95,28.0,13.8,-1.43285124,3.838842975,-12.7575,-12.7575,-1.373250807,-38242.515,2023-02-10,00:00:00,2023,2,02/1/223,20230210,2023-02-10 06:51:07-08:00,2023-02-11T01:40:40+00:00,38973,02/10/2023 00:00:00,2023-02-10 00:00:00-08:00,8.746,,90272.71,350.0,68.78,6.173,,-1.0
1119,2625,2022-03-20 12:00:00,20,12,-3.455,-2.65,4.87,0.0,12567.06,68.0,27.6,-0.709445585,-0.544147844,-0.805,-0.805,0.303773585,-6207.015,2022-03-20,12:00:00,2022,3,03/2/222,20220320,2022-03-20 07:03:28-07:00,2022-03-21T02:14:39+00:00,43871,03/20/2022 12:00:00,2022-03-20 12:00:00-07:00,17.491,,88848.29,180.0,13.93,13.376,,23.0
1120,2630,2022-10-22 04:00:00,22,4,-3.44,-12.54,4.43,0.0,11411.94,66.0,21.9,-0.776523702,-2.830699774,9.1,9.1,-0.725677831,-23637.7625,2022-10-22,04:00:00,2022,10,10/2/222,20221022,2022-10-22 07:12:36-07:00,2022-10-23T01:19:37+00:00,40021,10/22/2022 04:00:00,2022-10-22 04:00:00-07:00,8.746,,88136.08,260.0,42.03,6.173,,17.0
1121,2632,2022-04-03 07:00:00,3,7,-3.42,8.54,5.47,0.0,10587.56,53.1,19.6,-0.625228519,1.561243144,-11.96,-11.96,-1.400468384,-7107.19,2022-04-03,07:00:00,2022,4,04/0/222,20220403,2022-04-03 06:43:54-07:00,2022-04-04T02:25:51+00:00,45717,04/03/2022 07:00:00,2022-04-03 07:00:00-07:00,,,88699.91,240.0,28.77,4.63,,15.0
1122,2634,2022-04-27 09:00:00,27,9,-3.4075,25.37,6.82,0.0,13010.13,59.0,17.3,-0.499633431,3.719941349,-28.7775,-28.7775,-1.13431218,-12331.5125,2022-04-27,09:00:00,2022,4,04/2/222,20220427,2022-04-27 06:13:25-07:00,2022-04-28T02:45:09+00:00,48704,04/27/2022 09:00:00,2022-04-27 09:00:00-07:00,,,89204.39,230.0,56.19,7.202,,20.0
1123,2635,2022-09-25 08:00:00,25,8,-3.4075,3.65,6.73,0.0,13851.12,59.0,12.7,-0.506315007,0.542347697,-7.0575,-7.0575,-1.933561644,-25790.1875,2022-09-25,08:00:00,2022,9,09/2/222,20220925,2022-09-25 06:50:56-07:00,2022-09-26T01:55:34+00:00,43478,09/25/2022 08:00:00,2022-09-25 08:00:00-07:00,,,89738.55,30.0,42.9,8.231,,20.0
1124,2636,2023-02-19 06:00:00,19,6,-3.4075,-4.67,2.26,0.0,14842.06,45.0,17.3,-1.507743363,-2.066371681,1.2625,1.2625,-0.270342612,-38842.63,2023-02-19,06:00:00,2023,2,02/1/223,20230219,2023-02-19 06:41:38-08:00,2023-02-20T01:49:20+00:00,40062,02/19/2023 06:00:00,2023-02-19 06:00:00-08:00,,,89145.04,240.0,52.42,6.173,,6.0
1125,2639,2022-05-28 10:00:00,28,10,-3.3875,9.86,8.27,0.0,14707.57,81.0,18.4,-0.409613059,1.192261185,-13.2475,-13.2475,-1.343559838,-18901.2825,2022-05-28,10:00:00,2022,5,05/2/222,20220528,2022-05-28 05:48:52-07:00,2022-05-29T03:09:11+00:00,51619,05/28/2022 10:00:00,2022-05-28 10:00:00-07:00,,,88373.48,270.0,16.44,4.63,,34.0
1126,2643,2023-01-11 23:00:00,11,23,-3.3725,6.0,3.32,0.0,13538.94,37.0,25.3,-1.015813253,1.807228916,-9.3725,-9.3725,-1.562083333,-36735.55,2023-01-11,23:00:00,2023,1,01/1/223,20230111,2023-01-11 07:08:24-08:00,2023-01-12T01:10:53+00:00,36149,01/11/2023 23:00:00,2023-01-11 23:00:00-08:00,12.861,,89441.79,340.0,74.78,9.774,,2.0
1127,2644,2022-04-06 00:00:00,6,24,-3.37,15.02,5.66,-0.3,15728.26,51.1,36.8,-0.59540636,2.653710247,-18.39,-18.39,-1.22436751,-6533.96,2022-04-06,00:00:00,2022,4,04/0/222,20220406,2022-04-06 06:39:48-07:00,2022-04-07T02:28:14+00:00,46106,04/06/2022 00:00:00,2022-04-06 00:00:00-07:00,16.977,blowing dust,88640.56,20.0,33.75,13.376,,8.0
1128,2646,2023-01-14 14:00:00,14,14,-3.3675,-1.56,3.44,0.0,14209.76,69.1,23.0,-0.978924419,-0.453488372,-1.8075,-1.8075,1.158653846,-37327.0725,2023-01-14,14:00:00,2023,1,01/1/223,20230114,2023-01-14 07:07:51-08:00,2023-01-15T01:13:41+00:00,36350,01/14/2023 14:00:00,2023-01-14 14:00:00-08:00,14.919,,88462.5,220.0,13.71,11.318,,22.0
1129,2650,2022-05-29 10:00:00,29,10,-3.3375,1.25,8.27,0.0,15686.29,82.0,21.9,-0.40356711,0.15114873,-4.5875,-4.5875,-3.67,-19310.035,2022-05-29,10:00:00,2022,5,05/2/222,20220529,2022-05-29 05:48:29-07:00,2022-05-30T03:09:50+00:00,51681,05/29/2022 10:00:00,2022-05-29 10:00:00-07:00,12.861,,87839.32,220.0,9.06,9.774,,33.0
1130,2651,2022-10-20 00:00:00,20,24,-3.3375,30.2,6.0,0.5,11716.11,55.0,11.5,-0.55625,5.033333333,-33.5375,-33.5375,-1.110513245,-23540.4375,2022-10-20,00:00:00,2022,10,10/2/222,20221020,2022-10-20 07:10:52-07:00,2022-10-21T01:22:00+00:00,40268,10/20/2022 00:00:00,2022-10-20 00:00:00-07:00,,,89323.09,300.0,50.65,5.659,,13.0
1131,2654,2023-02-13 18:00:00,13,18,-3.33,-2.86,2.37,0.0,14684.78,52.0,16.1,-1.405063291,-1.206751055,-0.47,-0.47,0.164335664,-38770.56,2023-02-13,18:00:00,2023,2,02/1/223,20230213,2023-02-13 06:48:07-08:00,2023-02-14T01:43:36+00:00,39329,02/13/2023 18:00:00,2023-02-13 18:00:00-08:00,,,87958.02,150.0,45.4,5.144,,7.0
1132,2655,2022-04-03 09:00:00,3,9,-3.3275,17.65,5.47,0.0,11575.03,57.9,13.8,-0.608318099,3.226691042,-20.9775,-20.9775,-1.188526912,-7145.86,2022-04-03,09:00:00,2022,4,04/0/222,20220403,2022-04-03 06:43:54-07:00,2022-04-04T02:25:51+00:00,45717,04/03/2022 09:00:00,2022-04-03 09:00:00-07:00,,,88610.88,250.0,21.26,6.688,,21.0
1133,2660,2022-05-20 10:00:00,20,10,-3.3,28.08,8.17,0.0,18376.66,55.9,23.0,-0.403916769,3.436964504,-31.38,-31.38,-1.117521368,-17294.175,2022-05-20,10:00:00,2022,5,05/2/222,20220520,2022-05-20 05:53:01-07:00,2022-05-21T03:03:29+00:00,51028,05/20/2022 10:00:00,2022-05-20 10:00:00-07:00,12.347,,88195.43,10.0,31.88,8.231,,18.0
1134,2662,2022-03-22 13:00:00,22,13,-3.2925,-11.35,4.78,0.0,15096.83,41.0,33.4,-0.688807531,-2.374476987,8.0575,8.0575,-0.709911894,-5676.77,2022-03-22,13:00:00,2022,3,03/2/222,20220322,2022-03-22 07:00:40-07:00,2022-03-23T02:16:16+00:00,44136,03/22/2022 13:00:00,2022-03-22 13:00:00-07:00,18.52,,88848.29,360.0,45.4,14.919,,7.0
1135,2663,2023-03-05 08:00:00,5,8,-3.2925,-10.1,2.67,0.0,11776.74,39.0,11.5,-1.233146067,-3.782771536,6.8075,6.8075,-0.674009901,-38615.555,2023-03-05,08:00:00,2023,3,03/0/223,20230305,2023-03-05 06:24:20-08:00,2023-03-06T02:01:57+00:00,41857,03/05/2023 08:00:00,2023-03-05 08:00:00-08:00,,,88729.58,220.0,24.47,8.746,,14.0
1136,2664,2022-11-03 23:00:00,3,23,-3.29,-4.27,4.51,0.0,15136.19,64.0,13.8,-0.729490022,-0.946784922,0.98,0.98,-0.229508197,-24663.0625,2022-11-03,23:00:00,2022,11,11/0/222,20221103,2022-11-03 07:23:32-07:00,2022-11-04T01:06:58+00:00,38606,11/03/2022 23:00:00,2022-11-03 23:00:00-07:00,,,88403.15,190.0,77.17,5.659,,16.0
1137,2667,2022-04-06 11:00:00,6,11,-3.2725,2.38,5.96,0.0,13778.91,50.0,26.5,-0.549077181,0.399328859,-5.6525,-5.6525,-2.375,-6582.885,2022-04-06,11:00:00,2022,4,04/0/222,20220406,2022-04-06 06:39:48-07:00,2022-04-07T02:28:14+00:00,46106,04/06/2022 11:00:00,2022-04-06 11:00:00-07:00,13.376,,89382.44,360.0,11.74,10.289,,13.0
1138,2668,2023-02-21 18:00:00,21,18,-3.2725,-6.83,2.26,0.0,16496.39,66.0,29.9,-1.44800885,-3.022123894,3.5575,3.5575,-0.520863836,-38883.1375,2023-02-21,18:00:00,2023,2,02/2/223,20230221,2023-02-21 06:39:19-08:00,2023-02-22T01:51:12+00:00,40313,02/21/2023 18:00:00,2023-02-21 18:00:00-08:00,,,87423.86,220.0,42.03,12.861,,17.0
1139,2671,2022-10-21 17:00:00,21,17,-3.26,6.32,5.05,0.0,17988.17,82.9,13.8,-0.645544554,1.251485149,-9.58,-9.58,-1.515822785,-23619.2025,2022-10-21,17:00:00,2022,10,10/2/222,20221021,2022-10-21 07:11:44-07:00,2022-10-22T01:20:48+00:00,40144,10/21/2022 17:00:00,2022-10-21 17:00:00-07:00,,,88225.1,230.0,20.26,6.173,,23.0
1140,2675,2023-01-18 13:00:00,18,13,-3.2525,-0.44,3.42,0.0,13996.65,53.1,27.6,-0.951023392,-0.128654971,-2.8125,-2.8125,6.392045455,-37188.3925,2023-01-18,13:00:00,2023,1,01/1/223,20230118,2023-01-18 07:06:41-08:00,2023-01-19T01:17:33+00:00,36652,01/18/2023 13:00:00,2023-01-18 13:00:00-08:00,12.861,,87898.67,280.0,22.1,9.26,,12.0
1141,2678,2023-01-15 04:00:00,15,4,-3.2325,-0.7,3.44,0.0,13131.38,46.9,12.7,-0.939680233,-0.203488372,-2.5325,-2.5325,3.617857143,-37392.2675,2023-01-15,04:00:00,2023,1,01/1/223,20230115,2023-01-15 07:07:37-08:00,2023-01-16T01:14:39+00:00,36422,01/15/2023 04:00:00,2023-01-15 04:00:00-08:00,,,88165.75,220.0,36.13,4.63,,7.0
1142,2679,2022-11-18 02:00:00,18,2,-3.23,0.2,6.19,0.0,14082.4,28.0,15.0,-0.52180937,0.032310178,-3.43,-3.43,-17.15,-26083.8125,2022-11-18,02:00:00,2022,11,11/1/222,20221118,2022-11-18 06:37:57-08:00,2022-11-19T00:55:53+00:00,37076,11/18/2022 02:00:00,2022-11-18 02:00:00-08:00,9.774,,90005.63,40.0,68.34,6.688,,-3.0
1143,2680,2023-02-21 23:00:00,21,23,-3.2275,-8.93,2.26,0.0,14508.05,61.0,25.3,-1.428097345,-3.951327434,5.7025,5.7025,-0.638577828,-38866.985,2023-02-21,23:00:00,2023,2,02/2/223,20230221,2023-02-21 06:39:19-08:00,2023-02-22T01:51:12+00:00,40313,02/21/2023 23:00:00,2023-02-21 23:00:00-08:00,12.347,,87305.16,230.0,47.46,9.26,,14.0
1144,2682,2022-11-03 15:00:00,3,15,-3.215,-7.44,4.51,0.0,15944.73,75.9,28.8,-0.71286031,-1.649667406,4.225,4.225,-0.567876344,-24652.8225,2022-11-03,15:00:00,2022,11,11/0/222,20221103,2022-11-03 07:23:32-07:00,2022-11-04T01:06:58+00:00,38606,11/03/2022 15:00:00,2022-11-03 15:00:00-07:00,14.919,,88373.48,200.0,31.39,10.803,,24.0
1145,2686,2023-01-12 00:00:00,12,24,-3.2025,3.55,3.32,-0.03,12461.81,35.1,31.1,-0.964608434,1.069277108,-6.7525,-6.7525,-1.902112676,-36742.3025,2023-01-12,00:00:00,2023,1,01/1/223,20230112,2023-01-12 07:08:15-08:00,2023-01-13T01:11:49+00:00,36214,01/12/2023 00:00:00,2023-01-12 00:00:00-08:00,13.89,,89501.15,340.0,80.34,10.289,,1.0
1146,2687,2023-02-05 22:00:00,5,22,-3.2,3.81,2.4,0.0,14243.24,43.0,17.3,-1.333333333,1.5875,-7.01,-7.01,-1.839895013,-38290.6475,2023-02-05,22:00:00,2023,2,02/0/223,20230205,2023-02-05 06:55:39-08:00,2023-02-06T01:35:41+00:00,38402,02/05/2023 22:00:00,2023-02-05 22:00:00-08:00,,,88670.23,200.0,33.44,5.659,,7.0
