,Unnamed: 0,Date/Time,Day,Hour,RT Price $/MW,DA Price $/MW,Gas Price $/mmBtu,Gas Basis $/mmBtu,Load ,Temperature °F,Wind Speed MPH,RT Heat Rate ,DA Heat Rate ,Return $,Return $/MW,Return %,Cum. Return $,Dates,Time,Year,Month,Date,DateAPIFormat,Sunrise,Sunset,Day_Length,dateJoinFormat,date_time,wind_gust_set_1,weather_condition_set_1d,pressure_set_1d,wind_direction_set_1,relative_humidity_set_1,wind_speed_set_1,peak_wind_speed_set_1,air_temp_set_1,lat,lon,validdate,direct_rad:W,solar_power:MW
2720,9896,2022-12-15 17:00:00,15,17,31.395,47.26,6.6,0.0,14459.41,39.0,6.9,4.756818182,7.160606061,-15.865,-15.865,-0.335696149,-26985.5725,2022-12-15,17:00:00,2022,12,12/1/222,20221215,2022-12-15 07:00:55-08:00,2022-12-16T00:53:01+00:00,35526,12/15/2022 17:00:00,2022-12-15 17:00:00-08:00,,,88937.31,130.0,58.68,3.601,,-2.0,35.371452,-101.387665,2022-12-15 17:00:00-08:00,0.0,0.0
2721,9899,2022-10-19 22:00:00,19,22,31.405,42.14,6.0,0.0,13348.07,57.9,6.9,5.234166667,7.023333333,-10.735,-10.735,-0.254746084,-23486.0325,2022-10-19,22:00:00,2022,10,10/1/222,20221019,2022-10-19 07:10:00-07:00,2022-10-20T01:23:12+00:00,40392,10/19/2022 22:00:00,2022-10-19 22:00:00-07:00,,,89323.09,250.0,47.46,5.144,,14.0,35.371452,-101.387665,2022-10-19 22:00:00-07:00,0.0,0.0
2722,9908,2022-12-04 16:00:00,4,16,31.4425,31.53,4.82,0.0,13860.74,59.0,4.6,6.523340249,6.541493776,-0.0875,-0.0875,-0.002775135,-26821.935,2022-12-04,16:00:00,2022,12,12/0/222,20221204,2022-12-04 06:52:39-08:00,2022-12-05T00:51:22+00:00,35923,12/04/2022 16:00:00,2022-12-04 16:00:00-08:00,,,88966.99,90.0,53.53,2.058,,10.0,35.371452,-101.387665,2022-12-04 16:00:00-08:00,0.0,0.0
2723,9909,2022-12-08 02:00:00,8,2,31.4575,23.05,4.53,0.0,11172.96,48.0,11.5,6.944260486,5.088300221,8.4075,8.4075,0.364750542,-26642.1,2022-12-08,02:00:00,2022,12,12/0/222,20221208,2022-12-08 06:55:55-08:00,2022-12-09T00:51:31+00:00,35736,12/08/2022 02:00:00,2022-12-08 02:00:00-08:00,,,89352.77,250.0,87.28,5.144,,9.0,35.371452,-101.387665,2022-12-08 02:00:00-08:00,0.0,0.0
2724,9924,2022-10-14 21:00:00,14,21,31.555,24.55,6.28,0.0,16580.93,66.0,8.1,5.024681529,3.909235669,7.005,7.005,0.285336049,-23932.1575,2022-10-14,21:00:00,2022,10,10/1/222,20221014,2022-10-14 07:05:47-07:00,2022-10-15T01:29:27+00:00,41020,10/14/2022 21:00:00,2022-10-14 21:00:00-07:00,,,88818.61,210.0,47.75,4.116,,15.0,35.371452,-101.387665,2022-10-14 21:00:00-07:00,0.0,0.0
2725,9925,2022-12-17 13:00:00,17,13,31.5575,36.35,6.59,0.0,15583.68,41.0,6.9,4.788694992,5.515933232,-4.7925,-4.7925,-0.131843191,-27032.3225,2022-12-17,13:00:00,2022,12,12/1/222,20221217,2022-12-17 07:02:10-08:00,2022-12-18T00:53:43+00:00,35493,12/17/2022 13:00:00,2022-12-17 13:00:00-08:00,,,89085.69,220.0,20.43,2.058,,6.0,35.371452,-101.387665,2022-12-17 13:00:00-08:00,338.4,0.476
2726,9928,2022-11-06 15:00:00,6,15,31.5725,27.03,3.94,0.0,14036.6,64.0,11.5,8.013324873,6.860406091,4.5425,4.5425,0.168054014,-24797.96,2022-11-06,15:00:00,2022,11,11/0/222,20221106,2022-11-06 06:26:23-08:00,2022-11-07T01:04:17+00:00,38274,11/06/2022 15:00:00,2022-11-06 15:00:00-08:00,,,89056.01,50.0,41.73,3.601,,16.0,35.371452,-101.387665,2022-11-06 15:00:00-08:00,62.0,0.097
2727,9935,2023-03-09 14:00:00,9,14,31.6075,27.72,2.5,0.0,14391.71,59.0,16.1,12.643,11.088,3.8875,3.8875,0.140241703,-38373.8425,2023-03-09,14:00:00,2023,3,03/0/223,20230309,2023-03-09 06:19:00-08:00,2023-03-10T02:05:22+00:00,42382,03/09/2023 14:00:00,2023-03-09 14:00:00-08:00,12.347,,89323.09,20.0,32.75,8.746,,13.0,35.371452,-101.387665,2023-03-09 14:00:00-08:00,282.8,0.423
2728,9938,2022-12-08 01:00:00,8,1,31.6175,23.96,4.53,0.0,11657.0,51.1,11.5,6.979580574,5.289183223,7.6575,7.6575,0.319595159,-26650.5075,2022-12-08,01:00:00,2022,12,12/0/222,20221208,2022-12-08 06:55:55-08:00,2022-12-09T00:51:31+00:00,35736,12/08/2022 01:00:00,2022-12-08 01:00:00-08:00,,,89352.77,210.0,93.45,4.63,,9.0,35.371452,-101.387665,2022-12-08 01:00:00-08:00,0.0,0.0
2729,9939,2022-12-16 10:00:00,16,10,31.6175,49.23,6.74,0.0,18956.48,28.0,3.5,4.691023739,7.304154303,-17.6125,-17.6125,-0.357759496,-27147.6875,2022-12-16,10:00:00,2022,12,12/1/222,20221216,2022-12-16 07:01:33-08:00,2022-12-17T00:53:21+00:00,35508,12/16/2022 10:00:00,2022-12-16 10:00:00-08:00,,,89352.77,290.0,51.27,3.087,,2.0,35.371452,-101.387665,2022-12-16 10:00:00-08:00,456.1,0.024
2730,9943,2022-10-04 23:00:00,4,23,31.64,24.67,5.64,0.0,15109.17,59.0,4.6,5.609929078,4.374113475,6.97,6.97,0.282529388,-26648.9675,2022-10-04,23:00:00,2022,10,10/0/222,20221004,2022-10-04 06:57:46-07:00,2022-10-05T01:42:51+00:00,42305,10/04/2022 23:00:00,2022-10-04 23:00:00-07:00,,,89441.79,40.0,41.73,2.572,,16.0,35.371452,-101.387665,2022-10-04 23:00:00-07:00,0.0,0.0
2731,9946,2022-12-25 11:00:00,25,11,31.655,49.96,6.56,0.0,19637.09,46.9,12.7,4.825457317,7.615853659,-18.305,-18.305,-0.366393114,-34139.48,2022-12-25,11:00:00,2022,12,12/2/222,20221225,2022-12-25 07:06:08-08:00,2022-12-26T00:57:40+00:00,35492,12/25/2022 11:00:00,2022-12-25 11:00:00-08:00,9.774,,89441.79,220.0,30.09,6.688,,12.0,35.371452,-101.387665,2022-12-25 11:00:00-08:00,426.9,0.601
2732,9962,2022-10-20 08:00:00,20,8,31.7325,42.49,5.5,0.0,13568.04,50.0,6.9,5.769545455,7.725454545,-10.7575,-10.7575,-0.253177218,-23660.89,2022-10-20,08:00:00,2022,10,10/2/222,20221020,2022-10-20 07:10:52-07:00,2022-10-21T01:22:00+00:00,40268,10/20/2022 08:00:00,2022-10-20 08:00:00-07:00,,,89471.47,320.0,31.28,4.116,,16.0,35.371452,-101.387665,2022-10-20 08:00:00-07:00,304.6,0.361
2733,9963,2023-02-11 06:00:00,11,6,31.7325,28.26,2.37,0.0,17568.13,21.0,6.9,13.38924051,11.92405063,3.4725,3.4725,0.122876858,-38474.9775,2023-02-11,06:00:00,2023,2,02/1/223,20230211,2023-02-11 06:50:08-08:00,2023-02-12T01:41:39+00:00,39091,02/11/2023 06:00:00,2023-02-11 06:00:00-08:00,,,89857.25,220.0,73.45,3.601,,-5.0,35.371452,-101.387665,2023-02-11 06:00:00-08:00,19.5,0.029
2734,9968,2023-03-17 19:00:00,17,19,31.7475,36.9,2.45,0.0,13938.6,43.0,8.1,12.95816327,15.06122449,-5.1525,-5.1525,-0.139634146,-39569.92,2023-03-17,19:00:00,2023,3,03/1/223,20230317,2023-03-17 07:08:00-07:00,2023-03-18T02:12:01+00:00,43441,03/17/2023 19:00:00,2023-03-17 19:00:00-07:00,,,89560.5,360.0,44.49,2.058,,4.0,35.371452,-101.387665,2023-03-17 19:00:00-07:00,0.0,0.0
2735,9979,2022-11-12 03:00:00,12,3,31.77,39.71,4.63,0.0,13500.71,24.1,6.9,6.861771058,8.576673866,-7.94,-7.94,-0.199949635,-25479.5875,2022-11-12,03:00:00,2022,11,11/1/222,20221112,2022-11-12 06:32:09-08:00,2022-11-13T00:59:36+00:00,37647,11/12/2022 03:00:00,2022-11-12 03:00:00-08:00,,,89649.52,250.0,79.26,2.572,,-6.0,35.371452,-101.387665,2022-11-12 03:00:00-08:00,0.0,0.0
2736,9996,2022-11-10 12:00:00,10,12,31.845,29.19,3.45,0.0,15043.72,55.0,17.3,9.230434783,8.460869565,2.655,2.655,0.090955807,-24164.535,2022-11-10,12:00:00,2022,11,11/1/222,20221110,2022-11-10 06:30:13-08:00,2022-11-11T01:01:04+00:00,37851,11/10/2022 12:00:00,2022-11-10 12:00:00-08:00,,,88788.94,30.0,35.58,6.688,,14.0,35.371452,-101.387665,2022-11-10 12:00:00-08:00,497.6,0.626
2737,10017,2023-03-09 13:00:00,9,13,31.9275,25.67,2.5,0.0,14264.76,62.1,12.7,12.771,10.268,6.2575,6.2575,0.243767043,-38377.73,2023-03-09,13:00:00,2023,3,03/0/223,20230309,2023-03-09 06:19:00-08:00,2023-03-10T02:05:22+00:00,42382,03/09/2023 13:00:00,2023-03-09 13:00:00-08:00,,,89323.09,20.0,47.17,6.688,,13.0,35.371452,-101.387665,2023-03-09 13:00:00-08:00,421.7,0.611
2738,10021,2022-09-30 05:00:00,30,5,31.9475,2.39,6.59,0.0,11152.65,61.0,9.2,4.847875569,0.362670713,29.5575,29.5575,12.36715481,-26043.35,2022-09-30,05:00:00,2022,9,09/3/222,20220930,2022-09-30 06:54:41-07:00,2022-10-01T01:48:27+00:00,42826,09/30/2022 05:00:00,2022-09-30 05:00:00-07:00,,,89382.44,230.0,58.29,3.087,,13.0,35.371452,-101.387665,2022-09-30 05:00:00-07:00,0.0,0.0
2739,10022,2022-10-19 10:00:00,19,10,31.96,42.1,6.0,0.0,14108.24,55.0,8.1,5.326666667,7.016666667,-10.14,-10.14,-0.240855107,-23279.6,2022-10-19,10:00:00,2022,10,10/1/222,20221019,2022-10-19 07:10:00-07:00,2022-10-20T01:23:12+00:00,40392,10/19/2022 10:00:00,2022-10-19 10:00:00-07:00,,,89797.9,290.0,43.19,5.144,,21.0,35.371452,-101.387665,2022-10-19 10:00:00-07:00,587.7,0.695
2740,10025,2023-03-14 03:00:00,14,3,31.9675,21.31,2.45,0.0,12167.04,33.1,13.8,13.04795918,8.697959184,10.6575,10.6575,0.500117316,-38972.745,2023-03-14,03:00:00,2023,3,03/1/223,20230314,2023-03-14 07:12:10-07:00,2023-03-15T02:09:33+00:00,43043,03/14/2023 03:00:00,2023-03-14 03:00:00-07:00,,unknown precip,89471.47,190.0,80.34,6.688,,1.0,35.371452,-101.387665,2023-03-14 03:00:00-07:00,0.0,0.0
2741,10029,2023-01-12 23:00:00,12,23,31.975,34.16,3.35,0.0,15001.02,28.9,8.1,9.544776119,10.19701493,-2.185,-2.185,-0.0639637,-37005.59,2023-01-12,23:00:00,2023,1,01/1/223,20230112,2023-01-12 07:08:15-08:00,2023-01-13T01:11:49+00:00,36214,01/12/2023 23:00:00,2023-01-12 23:00:00-08:00,,,90213.36,240.0,59.21,2.572,,0.0,35.371452,-101.387665,2023-01-12 23:00:00-08:00,0.0,0.0
2742,10034,2022-10-15 02:00:00,15,2,31.985,16.45,6.08,0.0,13005.2,55.0,8.1,5.260690789,2.705592105,15.535,15.535,0.9443769,-23826.54,2022-10-15,02:00:00,2022,10,10/1/222,20221015,2022-10-15 07:06:37-07:00,2022-10-16T01:28:11+00:00,40894,10/15/2022 02:00:00,2022-10-15 02:00:00-07:00,,,88848.29,230.0,76.18,3.087,,10.0,35.371452,-101.387665,2022-10-15 02:00:00-07:00,0.0,0.0
2743,10050,2022-12-20 00:00:00,20,24,32.0525,35.0,6.59,0.61,15564.39,24.1,10.4,4.863808801,5.31107739,-2.9475,-2.9475,-0.084214286,-27359.5575,2022-12-20,00:00:00,2022,12,12/2/222,20221220,2022-12-20 07:03:51-08:00,2022-12-21T00:55:00+00:00,35469,12/20/2022 00:00:00,2022-12-20 00:00:00-08:00,,,89946.28,340.0,85.93,3.601,,-4.0,35.371452,-101.387665,2022-12-20 00:00:00-08:00,0.0,0.0
2744,10059,2022-12-30 09:00:00,30,9,32.1,33.33,3.7,0.0,14237.23,32.0,10.4,8.675675676,9.008108108,-1.23,-1.23,-0.03690369,-35669.0025,2022-12-30,09:00:00,2022,12,12/3/222,20221230,2022-12-30 07:07:43-08:00,2022-12-31T01:00:58+00:00,35595,12/30/2022 09:00:00,2022-12-30 09:00:00-08:00,,,88966.99,200.0,36.44,5.144,,8.0,35.371452,-101.387665,2022-12-30 09:00:00-08:00,353.4,0.506
2745,10065,2023-01-03 19:00:00,3,19,32.1325,39.9,3.55,0.0,14724.97,39.0,6.9,9.051408451,11.23943662,-7.7675,-7.7675,-0.194674185,-35986.6975,2023-01-03,19:00:00,2023,1,01/0/223,20230103,2023-01-03 07:08:27-08:00,2023-01-04T01:04:00+00:00,35733,01/03/2023 19:00:00,2023-01-03 19:00:00-08:00,,,88640.56,70.0,69.0,3.601,,0.0,35.371452,-101.387665,2023-01-03 19:00:00-08:00,0.0,0.0
2746,10066,2023-01-06 19:00:00,6,19,32.1325,32.06,3.76,0.0,14507.04,55.9,17.3,8.54587766,8.526595745,0.0725,0.0725,0.002261385,-36073.335,2023-01-06,19:00:00,2023,1,01/0/223,20230106,2023-01-06 07:08:40-08:00,2023-01-07T01:06:28+00:00,35868,01/06/2023 19:00:00,2023-01-06 19:00:00-08:00,,,89204.39,280.0,25.53,7.202,,11.0,35.371452,-101.387665,2023-01-06 19:00:00-08:00,0.0,0.0
2747,10068,2022-10-21 20:00:00,21,20,32.135,32.86,5.05,0.0,16870.73,70.0,12.7,6.363366337,6.506930693,-0.725,-0.725,-0.022063299,-23650.7225,2022-10-21,20:00:00,2022,10,10/2/222,20221021,2022-10-21 07:11:44-07:00,2022-10-22T01:20:48+00:00,40144,10/21/2022 20:00:00,2022-10-21 20:00:00-07:00,,,88225.1,230.0,33.95,4.63,,17.0,35.371452,-101.387665,2022-10-21 20:00:00-07:00,0.0,0.0
2748,10076,2022-12-20 01:00:00,20,1,32.1575,34.34,5.98,0.0,14888.82,26.1,10.4,5.377508361,5.742474916,-2.1825,-2.1825,-0.06355562,-27361.74,2022-12-20,01:00:00,2022,12,12/2/222,20221220,2022-12-20 07:03:51-08:00,2022-12-21T00:55:00+00:00,35469,12/20/2022 01:00:00,2022-12-20 01:00:00-08:00,,,90005.63,340.0,85.71,3.601,,-6.0,35.371452,-101.387665,2022-12-20 01:00:00-08:00,0.0,0.0
2749,10080,2022-12-01 22:00:00,1,22,32.175,-5.18,6.8,0.0,16777.78,43.0,20.7,4.731617647,-0.761764706,37.355,37.355,-7.211389961,-26631.6325,2022-12-01,22:00:00,2022,12,12/0/222,20221201,2022-12-01 06:50:04-08:00,2022-12-02T00:51:35+00:00,36091,12/01/2022 22:00:00,2022-12-01 22:00:00-08:00,,,88848.29,210.0,65.6,7.717,,7.0,35.371452,-101.387665,2022-12-01 22:00:00-08:00,0.0,0.0
2750,10082,2022-12-16 04:00:00,16,4,32.1775,37.73,6.74,0.0,15230.96,27.0,12.7,4.774109792,5.597922849,-5.5525,-5.5525,-0.14716406,-27053.72,2022-12-16,04:00:00,2022,12,12/1/222,20221216,2022-12-16 07:01:33-08:00,2022-12-17T00:53:21+00:00,35508,12/16/2022 04:00:00,2022-12-16 04:00:00-08:00,,"light snow,mist",89204.39,20.0,85.93,5.144,,-4.0,35.371452,-101.387665,2022-12-16 04:00:00-08:00,0.0,0.0
2751,10084,2022-11-30 21:00:00,30,21,32.1875,8.17,6.03,0.0,18044.04,30.9,17.3,5.337893864,1.354892206,24.0175,24.0175,2.939718482,-26537.8175,2022-11-30,21:00:00,2022,11,11/3/222,20221130,2022-11-30 06:49:11-08:00,2022-12-01T00:51:44+00:00,36153,11/30/2022 21:00:00,2022-11-30 21:00:00-08:00,,,89679.2,190.0,58.95,11.832,,-1.0,35.371452,-101.387665,2022-11-30 21:00:00-08:00,0.0,0.0
2752,10086,2022-10-17 16:00:00,17,16,32.1975,49.57,6.08,0.0,14397.26,61.0,6.9,5.295641447,8.152960526,-17.3725,-17.3725,-0.35046399,-22792.08,2022-10-17,16:00:00,2022,10,10/1/222,20221017,2022-10-17 07:08:18-07:00,2022-10-18T01:25:40+00:00,40642,10/17/2022 16:00:00,2022-10-17 16:00:00-07:00,,,89708.87,0.0,44.78,0.0,,16.0,35.371452,-101.387665,2022-10-17 16:00:00-07:00,121.8,0.149
2753,10088,2022-12-03 04:00:00,3,4,32.215,0.21,4.82,0.0,11481.11,30.0,9.2,6.683609959,0.043568465,32.005,32.005,152.4047619,-26593.41,2022-12-03,04:00:00,2022,12,12/0/222,20221203,2022-12-03 06:51:48-08:00,2022-12-04T00:51:24+00:00,35976,12/03/2022 04:00:00,2022-12-03 04:00:00-08:00,,,90450.76,360.0,58.68,3.087,,-2.0,35.371452,-101.387665,2022-12-03 04:00:00-08:00,0.0,0.0
2754,10091,2022-11-07 20:00:00,7,20,32.2375,23.54,3.94,0.0,16192.77,55.9,17.3,8.182106599,5.974619289,8.6975,8.6975,0.369477485,-24074.7125,2022-11-07,20:00:00,2022,11,11/0/222,20221107,2022-11-07 06:27:20-08:00,2022-11-08T01:03:27+00:00,38167,11/07/2022 20:00:00,2022-11-07 20:00:00-08:00,,,89590.17,150.0,76.85,7.202,,14.0,35.371452,-101.387665,2022-11-07 20:00:00-08:00,0.0,0.0
2755,10098,2022-09-28 03:00:00,28,3,32.26,19.84,6.82,0.0,12151.01,64.9,9.2,4.730205279,2.909090909,12.42,12.42,0.626008065,-26099.87,2022-09-28,03:00:00,2022,9,09/2/222,20220928,2022-09-28 06:53:10-07:00,2022-09-29T01:51:17+00:00,43087,09/28/2022 03:00:00,2022-09-28 03:00:00-07:00,,,89827.58,140.0,48.31,4.63,,17.0,35.371452,-101.387665,2022-09-28 03:00:00-07:00,0.0,0.0
2756,10101,2022-12-11 10:00:00,11,10,32.27,32.83,5.0,0.0,13130.94,43.0,11.5,6.454,6.566,-0.56,-0.56,-0.017057569,-26208.785,2022-12-11,10:00:00,2022,12,12/1/222,20221211,2022-12-11 06:58:10-08:00,2022-12-12T00:51:58+00:00,35628,12/11/2022 10:00:00,2022-12-11 10:00:00-08:00,,,89174.72,220.0,50.93,8.746,,14.0,35.371452,-101.387665,2022-12-11 10:00:00-08:00,455.6,0.616
2757,10107,2022-11-01 11:00:00,1,11,32.305,34.69,5.08,0.0,13494.36,62.1,20.7,6.359251969,6.828740157,-2.385,-2.385,-0.068751802,-24732.3075,2022-11-01,11:00:00,2022,11,11/0/222,20221101,2022-11-01 07:21:39-07:00,2022-11-02T01:08:52+00:00,38833,11/01/2022 11:00:00,2022-11-01 11:00:00-07:00,,,89293.42,220.0,46.22,8.746,,21.0,35.371452,-101.387665,2022-11-01 11:00:00-07:00,578.9,0.707
2758,10112,2023-01-04 19:00:00,4,19,32.33,39.23,3.65,0.0,15437.14,30.9,10.4,8.857534247,10.74794521,-6.9,-6.9,-0.175885802,-35992.5625,2023-01-04,19:00:00,2023,1,01/0/223,20230104,2023-01-04 07:08:33-08:00,2023-01-05T01:04:48+00:00,35775,01/04/2023 19:00:00,2023-01-04 19:00:00-08:00,,,89412.12,60.0,74.03,4.116,,-2.0,35.371452,-101.387665,2023-01-04 19:00:00-08:00,0.0,0.0
2759,10114,2022-09-26 05:00:00,26,5,32.3325,34.62,6.73,0.0,12643.93,55.9,8.1,4.80423477,5.144130758,-2.2875,-2.2875,-0.066074523,-26124.8375,2022-09-26,05:00:00,2022,9,09/2/222,20220926,2022-09-26 06:51:40-07:00,2022-09-27T01:54:08+00:00,43348,09/26/2022 05:00:00,2022-09-26 05:00:00-07:00,,,89827.58,160.0,50.65,3.601,,13.0,35.371452,-101.387665,2022-09-26 05:00:00-07:00,0.0,0.0
2760,10122,2022-11-06 13:00:00,6,13,32.34,18.02,3.94,0.0,13196.75,62.1,11.5,8.208121827,4.573604061,14.32,14.32,0.794672586,-24815.8525,2022-11-06,13:00:00,2022,11,11/0/222,20221106,2022-11-06 06:26:23-08:00,2022-11-07T01:04:17+00:00,38274,11/06/2022 13:00:00,2022-11-06 13:00:00-08:00,,,88966.99,40.0,36.77,5.144,,18.0,35.371452,-101.387665,2022-11-06 13:00:00-08:00,384.8,0.481
2761,10147,2022-12-19 10:00:00,19,10,32.44,40.88,6.59,0.0,18175.38,37.0,11.5,4.922610015,6.203338392,-8.44,-8.44,-0.206457926,-27295.7925,2022-12-19,10:00:00,2022,12,12/1/222,20221219,2022-12-19 07:03:19-08:00,2022-12-20T00:54:32+00:00,35473,12/19/2022 10:00:00,2022-12-19 10:00:00-08:00,,,89085.69,340.0,33.44,6.688,,7.0,35.371452,-101.387665,2022-12-19 10:00:00-08:00,477.2,0.648
2762,10166,2022-12-24 12:00:00,24,12,32.5,101.02,6.56,0.0,22072.64,30.0,16.1,4.954268293,15.39939024,-68.52,-68.52,-0.678281528,-30829.14,2022-12-24,12:00:00,2022,12,12/2/222,20221224,2022-12-24 07:05:44-08:00,2022-12-25T00:57:05+00:00,35481,12/24/2022 12:00:00,2022-12-24 12:00:00-08:00,,,89797.9,240.0,17.99,5.144,,3.0,35.371452,-101.387665,2022-12-24 12:00:00-08:00,425.8,0.596
2763,10167,2022-12-08 03:00:00,8,3,32.505,23.34,4.53,0.0,10949.31,48.0,10.4,7.175496689,5.152317881,9.165,9.165,0.392673522,-26632.935,2022-12-08,03:00:00,2022,12,12/0/222,20221208,2022-12-08 06:55:55-08:00,2022-12-09T00:51:31+00:00,35736,12/08/2022 03:00:00,2022-12-08 03:00:00-08:00,,,89323.09,240.0,93.4,5.144,,8.0,35.371452,-101.387665,2022-12-08 03:00:00-08:00,0.0,0.0
2764,10184,2022-10-04 10:00:00,4,10,32.575,32.67,5.64,0.0,13892.17,64.9,10.4,5.77570922,5.792553191,-0.095,-0.095,-0.002907867,-26629.8525,2022-10-04,10:00:00,2022,10,10/0/222,20221004,2022-10-04 06:57:46-07:00,2022-10-05T01:42:51+00:00,42305,10/04/2022 10:00:00,2022-10-04 10:00:00-07:00,,,89530.82,220.0,33.63,6.173,,24.0,35.371452,-101.387665,2022-10-04 10:00:00-07:00,599.1,0.688
2765,10186,2023-02-09 05:00:00,9,5,32.58,16.77,2.42,0.0,17205.89,28.9,10.4,13.46280992,6.929752066,15.81,15.81,0.942754919,-38356.475,2023-02-09,05:00:00,2023,2,02/0/223,20230209,2023-02-09 06:52:04-08:00,2023-02-10T01:39:40+00:00,38856,02/09/2023 05:00:00,2023-02-09 05:00:00-08:00,,,89204.39,360.0,63.7,4.63,,-1.0,35.371452,-101.387665,2023-02-09 05:00:00-08:00,0.0,0.0
2766,10187,2023-02-17 20:00:00,17,20,32.585,28.14,2.49,0.0,17112.7,39.0,6.9,13.08634538,11.30120482,4.445,4.445,0.157960199,-38906.085,2023-02-17,20:00:00,2023,2,02/1/223,20230217,2023-02-17 06:43:52-08:00,2023-02-18T01:47:26+00:00,39814,02/17/2023 20:00:00,2023-02-17 20:00:00-08:00,,,89916.6,200.0,39.61,5.144,,-1.0,35.371452,-101.387665,2023-02-17 20:00:00-08:00,0.0,0.0
2767,10190,2022-09-28 02:00:00,28,2,32.6,20.99,6.82,0.0,12805.91,64.0,9.2,4.780058651,3.07771261,11.61,11.61,0.553120534,-26112.29,2022-09-28,02:00:00,2022,9,09/2/222,20220928,2022-09-28 06:53:10-07:00,2022-09-29T01:51:17+00:00,43087,09/28/2022 02:00:00,2022-09-28 02:00:00-07:00,,,89797.9,150.0,45.36,4.63,,18.0,35.371452,-101.387665,2022-09-28 02:00:00-07:00,0.0,0.0
2768,10207,2022-12-18 03:00:00,18,3,32.715,44.27,6.59,0.0,17159.19,21.0,9.2,4.964339909,6.717754173,-11.555,-11.555,-0.261011972,-26942.945,2022-12-18,03:00:00,2022,12,12/1/222,20221218,2022-12-18 07:02:45-08:00,2022-12-19T00:54:07+00:00,35482,12/18/2022 03:00:00,2022-12-18 03:00:00-08:00,,,89145.04,180.0,62.95,5.144,,-4.0,35.371452,-101.387665,2022-12-18 03:00:00-08:00,0.0,0.0
2769,10211,2023-03-14 07:00:00,14,7,32.7375,36.94,2.45,0.0,14772.81,33.1,13.8,13.3622449,15.07755102,-4.2025,-4.2025,-0.113765566,-38980.5575,2023-03-14,07:00:00,2023,3,03/1/223,20230314,2023-03-14 07:12:10-07:00,2023-03-15T02:09:33+00:00,43043,03/14/2023 07:00:00,2023-03-14 07:00:00-07:00,,,89590.17,190.0,80.49,4.63,,2.0,35.371452,-101.387665,2023-03-14 07:00:00-07:00,51.9,0.0
2770,10220,2022-12-30 10:00:00,30,10,32.7875,37.07,3.7,0.0,14418.34,39.9,12.7,8.861486486,10.01891892,-4.2825,-4.2825,-0.115524683,-35673.285,2022-12-30,10:00:00,2022,12,12/3/222,20221230,2022-12-30 07:07:43-08:00,2022-12-31T01:00:58+00:00,35595,12/30/2022 10:00:00,2022-12-30 10:00:00-08:00,,,88877.96,190.0,25.82,7.717,,12.0,35.371452,-101.387665,2022-12-30 10:00:00-08:00,427.8,0.596
2771,10224,2022-10-18 14:00:00,18,14,32.7975,45.67,6.02,0.0,13182.16,59.0,6.9,5.448089701,7.586378738,-12.8725,-12.8725,-0.281858988,-23010.1,2022-10-18,14:00:00,2022,10,10/1/222,20221018,2022-10-18 07:09:09-07:00,2022-10-19T01:24:25+00:00,40516,10/18/2022 14:00:00,2022-10-18 14:00:00-07:00,,,89797.9,110.0,51.76,4.116,,17.0,35.371452,-101.387665,2022-10-18 14:00:00-07:00,409.3,0.514
2772,10230,2022-10-18 15:00:00,18,15,32.835,45.32,6.02,0.0,13100.72,61.0,6.9,5.454318937,7.528239203,-12.485,-12.485,-0.275485437,-23022.585,2022-10-18,15:00:00,2022,10,10/1/222,20221018,2022-10-18 07:09:09-07:00,2022-10-19T01:24:25+00:00,40516,10/18/2022 15:00:00,2022-10-18 15:00:00-07:00,,,89827.58,90.0,51.76,3.087,,17.0,35.371452,-101.387665,2022-10-18 15:00:00-07:00,275.2,0.337
2773,10231,2022-10-20 11:00:00,20,11,32.8375,39.7,5.5,0.0,13392.83,64.9,10.4,5.970454545,7.218181818,-6.8625,-6.8625,-0.172858942,-23681.1025,2022-10-20,11:00:00,2022,10,10/2/222,20221020,2022-10-20 07:10:52-07:00,2022-10-21T01:22:00+00:00,40268,10/20/2022 11:00:00,2022-10-20 11:00:00-07:00,,,89412.12,360.0,20.26,3.601,,23.0,35.371452,-101.387665,2022-10-20 11:00:00-07:00,654.7,0.766
2774,10234,2022-10-03 13:00:00,3,13,32.875,40.56,6.29,0.0,15625.42,78.1,16.1,5.226550079,6.448330684,-7.685,-7.685,-0.189472387,-26307.26,2022-10-03,13:00:00,2022,10,10/0/222,20221003,2022-10-03 06:56:59-07:00,2022-10-04T01:44:14+00:00,42435,10/03/2022 13:00:00,2022-10-03 13:00:00-07:00,,,89501.15,150.0,21.3,7.717,,27.0,35.371452,-101.387665,2022-10-03 13:00:00-07:00,650.2,0.723
2775,10241,2022-11-14 12:00:00,14,12,32.935,28.07,4.63,0.0,17939.74,26.1,21.9,7.113390929,6.062634989,4.865,4.865,0.173316708,-25447.73,2022-11-14,12:00:00,2022,11,11/1/222,20221114,2022-11-14 06:34:05-08:00,2022-11-15T00:58:15+00:00,37450,11/14/2022 12:00:00,2022-11-14 12:00:00-08:00,11.832,,89174.72,350.0,73.84,8.231,,-3.0,35.371452,-101.387665,2022-11-14 12:00:00-08:00,3.0,0.107
